fid,uid,filename,uri,filemime,filesize,status,created,changed
898,4,fig_7_the_shift_from_analog.jpg,public://content/fig_7_the_shift_from_analog.jpg,image/jpeg,981187,1,1528880612,1528880612
899,4,infographic_thumbnail.png,public://thumbnails/infographic_thumbnail.png,image/png,85971,1,1528881635,1528881635
900,4,brad_staats_video.png,public://videothumbnails/brad_staats_video.png,image/png,252506,1,1528882089,1528882089
901,4,E184aAbbqEI.jpg,public://video_embed_field_thumbnails/youtube/E184aAbbqEI.jpg,image/jpeg,24404,1,1528882089,1528882089
902,4,marketing_ss.png,public://videothumbnails/marketing_ss.png,image/png,234188,1,1529683489,1529683489
903,4,mindfulness-vis_31161093.png,public://content/mindfulness-vis_31161093.png,image/png,422338,1,1530014196,1530014196
904,4,new-piktochart_31161596-1.png,public://content/new-piktochart_31161596-1.png,image/png,47562,1,1530014196,1530014196
905,4,compassion_31162644.png,public://content/compassion_31162644.png,image/png,263700,1,1530014196,1530014196
906,4,mindfulness-vis_31161093.png,public://thumbnails/mindfulness-vis_31161093.png,image/png,422338,1,1530014196,1530014196
907,4,rpa-benefits-to-hr_1.png,public://content/rpa-benefits-to-hr_1.png,image/png,229427,1,1530014852,1530014852
908,4,technology-2025795_1280.jpg,public://thumbnails/technology-2025795_1280.jpg,image/jpeg,68798,1,1530014852,1530014852
909,4,4aa51d_b773f4eb10664192a37c36643a8bb84emv2.jpg,public://content/4aa51d_b773f4eb10664192a37c36643a8bb84emv2.jpg,image/jpeg,102688,1,1530015348,1530015348
910,4,coaching_cropped_thumbnail.png,public://thumbnails/coaching_cropped_thumbnail.png,image/png,268974,1,1530015348,1530015348
911,4,ulrich_model.png,public://content/ulrich_model.png,image/png,162249,1,1530027454,1530027454
912,4,hrbp_shortfall.png,public://content/hrbp_shortfall.png,image/png,86033,1,1530027454,1530027454
913,4,000_3.png,public://content/000_3.png,image/png,88946,1,1530027454,1530027454
914,4,000_3.png,public://thumbnails/000_3.png,image/png,88946,1,1530027454,1530027454
915,4,new-piktochart_31172799-3.png,public://content/new-piktochart_31172799-3.png,image/png,257445,1,1530092062,1530092062
916,4,pay-copy_31172799.png,public://thumbnails/pay-copy_31172799.png,image/png,89964,1,1530092062,1530092062
918,4,money-1974707_1280.jpg,public://content/money-1974707_1280.jpg,image/jpeg,206833,1,1530092062,1530092062
920,4,google_ai.png,public://videothumbnails/google_ai_0.png,image/png,57953,1,1530094466,1530094466
921,4,0YaAFRirkfk.jpg,public://video_embed_field_thumbnails/youtube/0YaAFRirkfk.jpg,image/jpeg,4296,1,1530097607,1530097607
922,4,open_for_entries_2018_graphic_v4.png,public://content/open_for_entries_2018_graphic_v4_0.png,image/png,418023,1,1530096052,1530096052
923,4,open_for_entries_2018_graphic_v4.png,public://thumbnails/open_for_entries_2018_graphic_v4_0.png,image/png,418023,1,1530096052,1530096052
924,4,juniper_research_pie_chart.png,public://content/juniper_research_pie_chart.png,image/png,40163,1,1531230937,1531230937
925,4,tacobot.png,public://thumbnails/tacobot.png,image/png,164631,1,1531245415,1531245415
926,4,tacobot.png,public://content/tacobot.png,image/png,164631,1,1531245415,1531245415
927,4,purpose-dos-and_31345115.png,public://content/purpose-dos-and_31345115.png,image/png,267517,1,1531245994,1531245994
928,4,purpose-dos-and_31350061.png,public://thumbnails/purpose-dos-and_31350061.png,image/png,50288,1,1531245994,1531245994
929,4,nerivill1-1905261_1280.jpg,public://content/nerivill1-1905261_1280.jpg,image/jpeg,393867,1,1531247416,1531247416
930,4,nerivill1-1905261_1280.jpg,public://thumbnails/nerivill1-1905261_1280.jpg,image/jpeg,393867,1,1531247416,1531247416
931,4,low_res_pic_ars_aps.png,public://content/low_res_pic_ars_aps.png,image/png,170569,1,1531248977,1531248977
932,4,robots-develpin_31350524.png,public://content/robots-develpin_31350524.png,image/png,202275,1,1531248977,1531248977
933,4,robots-develpin_31350524.png,public://thumbnails/robots-develpin_31350524.png,image/png,202275,1,1531248977,1531248977
934,4,screenshot_of_psl_vide0.png,public://videothumbnails/screenshot_of_psl_vide0.png,image/png,671593,1,1531384408,1531384408
935,4,BXQM1n_gehs.jpg,public://video_embed_field_thumbnails/youtube/BXQM1n_gehs.jpg,image/jpeg,19322,1,1532505696,1532505696
936,4,meg_whitman.jpg,public://content/meg_whitman.jpg,image/jpeg,9364,1,1532459924,1532459924
937,4,guo_-guo_guangchang_.png,public://content/guo_-guo_guangchang_.png,image/png,227916,1,1532459924,1532459924
938,4,dominic_barton.jpg,public://content/dominic_barton.jpg,image/jpeg,32624,1,1532459924,1532459924
940,4,howare_schultz.jpg,public://content/howare_schultz.jpg,image/jpeg,24594,1,1532459924,1532459924
941,4,richard_branson.jpg,public://content/richard_branson.jpg,image/jpeg,69430,1,1532459924,1532459924
942,4,walter-robb-pic.jpg,public://content/walter-robb-pic.jpg,image/jpeg,161202,1,1532459924,1532459924
943,4,220px-elon_musk_2015.jpg,public://content/220px-elon_musk_2015.jpg,image/jpeg,15149,1,1532459924,1532459924
944,4,global_compensation_average.png,public://content/global_compensation_average.png,image/png,29350,1,1532460151,1532460151
945,4,uk_and_usa_-_average_compensation_v_education.png,public://content/uk_and_usa_-_average_compensation_v_education.png,image/png,35801,1,1532460151,1532460151
946,4,time-to-get-a-n_31524084.png,public://content/time-to-get-a-n_31524084.png,image/png,237076,1,1532460742,1532460742
948,4,bezos-final-0404.jpg,public://content/bezos-final-0404_0.jpg,image/jpeg,524484,1,1532499020,1532499020
950,4,ss-time-to-get-_31532447.png,public://thumbnails/ss-time-to-get-_31532447.png,image/png,52720,1,1532500087,1532500087
951,4,graduation-2613174_1920.jpg,public://content/graduation-2613174_1920.jpg,image/jpeg,327054,1,1532500543,1532500543
952,4,graduation-2613174_1920.jpg,public://thumbnails/graduation-2613174_1920.jpg,image/jpeg,327054,1,1532500543,1532500543
953,4,robot-manager_31532660.png,public://content/robot-manager_31532660.png,image/png,54945,1,1532501459,1532501459
954,4,robot-manager_31532660.png,public://thumbnails/robot-manager_31532660.png,image/png,54945,1,1532501459,1532501459
955,4,men-1276384_1920.jpg,public://thumbnails/men-1276384_1920.jpg,image/jpeg,376844,1,1532502449,1532502449
956,4,men-1276384_1920.jpg,public://content/men-1276384_1920.jpg,image/jpeg,376844,1,1532502449,1532502449
958,4,steve_tappin_ceo_corner_2018-07-25_at_08.38.23.png,public://thumbnails/steve_tappin_ceo_corner_2018-07-25_at_08.38.23.png,image/png,923188,1,1532504431,1532504431
959,4,create_space_invitation.jpeg,public://content/create_space_invitation.jpeg,image/jpeg,99074,1,1532777045,1532777045
960,4,create_space_invitation.jpeg,public://thumbnails/create_space_invitation.jpeg,image/jpeg,99074,1,1532777045,1532777045
966,4,derek_draper_photo_bw.jpg,public://content/derek_draper_photo_bw.jpg,image/jpeg,1252649,1,1532782043,1532782043
968,4,roebuck-_dsc4119.jpg,public://content/roebuck-_dsc4119.jpg,image/jpeg,171818,1,1532782874,1532782874
971,4,dave_millner_future_of_leadership_part_1_thumbnail.png,public://videothumbnails/dave_millner_future_of_leadership_part_1_thumbnail.png,image/png,416585,1,1533555827,1533555827
972,4,JIkyIzdbQic.jpg,public://video_embed_field_thumbnails/youtube/JIkyIzdbQic.jpg,image/jpeg,16302,1,1549036759,1549036759
973,4,dimensions_thumbnail.png,public://videothumbnails/dimensions_thumbnail.png,image/png,238533,1,1533561365,1533561365
974,4,i7Mh7PpDMds.jpg,public://video_embed_field_thumbnails/youtube/i7Mh7PpDMds.jpg,image/jpeg,10123,1,1533641198,1533641198
975,4,hrbp_infographic_jpg-01.jpg,public://content/hrbp_infographic_jpg-01.jpg,image/jpeg,947306,1,1534843273,1534843273
976,4,hrbp_roffey_thumbnail.png,public://thumbnails/hrbp_roffey_thumbnail.png,image/png,60999,1,1534843273,1534843273
977,4,hrbp_roffey_thumbnail.png,public://content/hrbp_roffey_thumbnail.png,image/png,60999,1,1534843273,1534843273
978,4,buddha-statue-546458_640.jpg,public://content/buddha-statue-546458_640.jpg,image/jpeg,99555,1,1534850696,1534850696
979,4,buddha-statue-546458_640.jpg,public://thumbnails/buddha-statue-546458_640.jpg,image/jpeg,99555,1,1534850696,1534850696
980,4,4pREcuZH8cI.jpg,public://video_embed_field_thumbnails/youtube/4pREcuZH8cI.jpg,image/jpeg,12435,1,1549036804,1549036804
981,4,hrcurator_dave_millner.png,public://content/hrcurator_dave_millner.png,image/png,1706281,1,1535473777,1535473777
982,4,roebuck-_dsc4104.jpg,public://content/roebuck-_dsc4104.jpg,image/jpeg,157541,1,1535473777,1535473777
983,4,_karen_beaven_3.jpg,public://content/_karen_beaven_3_0.jpg,image/jpeg,1875314,1,1535473777,1535473777
984,4,wendy_cartwright.jpg,public://content/wendy_cartwright.jpg,image/jpeg,29299,1,1535473777,1535473777
985,4,derek_draper_video_2.png,public://videothumbnails/derek_draper_video_2.png,image/png,645020,1,1535544849,1535544849
986,4,0CFoYMJrp7A.jpg,public://video_embed_field_thumbnails/youtube/0CFoYMJrp7A.jpg,image/jpeg,11826,1,1536683997,1536683997
992,4,digital_leader_part_two.png,public://videothumbnails/digital_leader_part_two.png,image/png,324681,1,1536063164,1536063164
993,4,uswvtYfEwpE.jpg,public://video_embed_field_thumbnails/youtube/uswvtYfEwpE.jpg,image/jpeg,21563,1,1549036602,1549036602
994,4,artificial-intelligence-3382514_1280.jpg,public://content/artificial-intelligence-3382514_1280.jpg,image/jpeg,346972,1,1536064515,1536064515
995,4,artificial-intelligence-3382514_1280.jpg,public://thumbnails/artificial-intelligence-3382514_1280.jpg,image/jpeg,346972,1,1536064515,1536064515
996,4,matt_ballantine_2018_cropped.png,public://content/matt_ballantine_2018_cropped.png,image/png,1008935,1,1536136618,1536136618
997,4,effron10169_300dpi.jpg,public://content/effron10169_300dpi.jpg,image/jpeg,1551421,1,1536141319,1536141319
998,4,effronmarc_2017.jpg,public://content/effronmarc_2017.jpg,image/jpeg,2140102,1,1536141319,1536141319
999,4,ditch-fads_32312726.png,public://content/ditch-fads_32312726.png,image/png,549633,1,1536141319,1536141319
1000,4,ditch-fads_32312726.png,public://thumbnails/ditch-fads_32312726.png,image/png,549633,1,1536141319,1536141319
1001,4,burnout-1508087_640.jpg,public://content/burnout-1508087_640.jpg,image/jpeg,55395,1,1536142415,1536142415
1003,4,cropped_burnout.png,public://thumbnails/cropped_burnout.png,image/png,185073,1,1536142905,1536142905
1010,4,power_pose.png,public://content/power_pose.png,image/png,88003,1,1537353611,1537353611
1011,4,power_pose.png,public://thumbnails/power_pose.png,image/png,88003,1,1537353611,1537353611
1012,4,finalist_logo_square_2018.jpeg,public://content/finalist_logo_square_2018.jpeg,image/jpeg,98974,1,1537355186,1537355186
1013,4,finalist_logo_square_2018.jpeg,public://thumbnails/finalist_logo_square_2018.jpeg,image/jpeg,98974,1,1537355186,1537355186
1014,4,future_leadership_video_ss.png,public://videothumbnails/future_leadership_video_ss.png,image/png,520363,1,1537356921,1537356921
1015,4,tm0fkgLiiJY.jpg,public://video_embed_field_thumbnails/youtube/tm0fkgLiiJY.jpg,image/jpeg,21026,1,1549036687,1549036687
1016,4,electric-guitar-3251656_1280.jpg,public://content/electric-guitar-3251656_1280.jpg,image/jpeg,503452,1,1537357420,1537357420
1017,4,electric-guitar-3251656_1280.jpg,public://thumbnails/electric-guitar-3251656_1280.jpg,image/jpeg,503452,1,1537357420,1537357420
1018,4,titan-2812785_1280.jpg,public://content/titan-2812785_1280.jpg,image/jpeg,196007,1,1537357597,1537357597
1019,4,titan-2812785_1280.jpg,public://thumbnails/titan-2812785_1280.jpg,image/jpeg,196007,1,1537357597,1537357597
1020,4,police.jpg,public://content/police.jpg,image/jpeg,13960,1,1537357896,1537357896
1021,4,police.jpg,public://thumbnails/police.jpg,image/jpeg,13960,1,1537357896,1537357896
1022,4,slide_1.jpg,public://content/slide_1.jpg,image/jpeg,542403,1,1537369338,1537369338
1025,4,slide_2.png,public://content/slide_2.png,image/png,562978,1,1537369338,1537369338
1026,4,slide_2.png,public://thumbnails/slide_2.png,image/png,562978,1,1537369338,1537369338
1027,4,learning_culture_building_blocks.png,public://content/learning_culture_building_blocks.png,image/png,285349,1,1538576584,1538576584
1028,4,learning_culture_ss.png,public://thumbnails/learning_culture_ss.png,image/png,61670,1,1538576584,1538576584
1029,4,uktv.jpg,public://content/uktv.jpg,image/jpeg,28085,1,1538577694,1538577694
1030,4,uktv.jpg,public://thumbnails/uktv.jpg,image/jpeg,28085,1,1538577694,1538577694
1031,4,ySyz5uhL1i0.jpg,public://video_embed_field_thumbnails/youtube/ySyz5uhL1i0.jpg,image/jpeg,41608,1,1539956840,1539956840
1032,4,step_one_6.png,public://content/step_one_6.png,image/png,16424,1,1538585468,1538585468
1033,4,oil-platform-484859_1280.jpg,public://content/oil-platform-484859_1280.jpg,image/jpeg,245588,1,1538585468,1538585468
1034,4,new-piktochart_33095426.png,public://content/new-piktochart_33095426.png,image/png,160699,1,1538585468,1538585468
1035,4,new-piktochart_33095426.png,public://thumbnails/new-piktochart_33095426.png,image/png,160699,1,1538585468,1538585468
1036,4,000.png,public://content/000_0.png,image/png,6146,1,1538586585,1538586585
1037,4,002.png,public://content/002.png,image/png,7300,1,1538586585,1538586585
1038,4,003.png,public://content/003.png,image/png,11065,1,1538586585,1538586585
1039,4,004.png,public://content/004.png,image/png,7751,1,1538586585,1538586585
1040,4,005.png,public://content/005.png,image/png,7161,1,1538586585,1538586585
1041,4,006.png,public://content/006.png,image/png,7743,1,1538586585,1538586585
1042,4,007.png,public://content/007.png,image/png,7620,1,1538586585,1538586585
1043,4,001.png,public://content/001.png,image/png,6636,1,1538586585,1538586585
1044,4,a8f9ef94-6176-4140-b7fa-bc19077145ee.png,public://content/a8f9ef94-6176-4140-b7fa-bc19077145ee.png,image/png,132038,1,1538587117,1538587117
1045,4,013345ed-6b64-4584-8649-453521f38f65.png,public://content/013345ed-6b64-4584-8649-453521f38f65.png,image/png,75071,1,1538587117,1538587117
1046,4,54b55478-7550-46a9-adbb-2639a4e0abeb.png,public://content/54b55478-7550-46a9-adbb-2639a4e0abeb.png,image/png,69015,1,1538587117,1538587117
1047,4,cfe3d54a-cbf0-40bb-92c8-ccc39f9f6a36.png,public://content/cfe3d54a-cbf0-40bb-92c8-ccc39f9f6a36.png,image/png,79347,1,1538587117,1538587117
1048,4,013345ed-6b64-4584-8649-453521f38f65.png,public://thumbnails/013345ed-6b64-4584-8649-453521f38f65.png,image/png,75071,1,1538587395,1538587395
1049,4,justin_king.jpeg,public://content/justin_king.jpeg,image/jpeg,346125,1,1538644688,1538644688
1050,4,justin_king.jpeg,public://thumbnails/justin_king.jpeg,image/jpeg,346125,1,1538644688,1538644688
1051,4,pushing_money_uphill.png,public://content/pushing_money_uphill.png,image/png,24941,1,1538646417,1538646417
1052,4,pushing_money_uphill.png,public://thumbnails/pushing_money_uphill.png,image/png,24941,1,1538646417,1538646417
1054,4,african-3650961_1280.jpg,public://thumbnails/african-3650961_1280.jpg,image/jpeg,227244,1,1538646995,1538646995
1055,4,jc_1.jpg,public://content/jc_1.jpg,image/jpeg,90056,1,1539692893,1539692893
1056,4,front_cover.png,public://content/front_cover.png,image/png,206924,1,1539692893,1539692893
1057,4,front_cover.png,public://thumbnails/front_cover.png,image/png,206924,1,1539692893,1539692893
1059,4,adrianfurnham_small.png,public://contributors/adrianfurnham_small.png,image/png,506712,1,1540368981,1540368981
1061,4,signs-416440_1280.jpg,public://content/signs-416440_1280.jpg,image/jpeg,432863,1,1540375346,1540375346
1062,4,signs-416440_1280.jpg,public://thumbnails/signs-416440_1280.jpg,image/jpeg,432863,1,1540375346,1540375346
1063,4,agility-roadmap.png,public://content/agility-roadmap.png,image/png,805783,1,1540376441,1540376441
1064,4,agility-thumbna_33695935.png,public://thumbnails/agility-thumbna_33695935.png,image/png,138562,1,1540376441,1540376441
1065,4,digital-menu_33695987.png,public://content/digital-menu_33695987.png,image/png,642597,1,1540377551,1540377551
1066,4,digital-menu_33695987.png,public://thumbnails/digital-menu_33695987.png,image/png,642597,1,1540377551,1540377551
1067,4,emoji-2762568_1280.png,public://content/emoji-2762568_1280.png,image/png,702694,1,1540378400,1540378400
1068,4,emoji-2762568_1280.png,public://thumbnails/emoji-2762568_1280.png,image/png,702694,1,1540378400,1540378400
1069,4,paint-2985569_1280.jpg,public://content/paint-2985569_1280.jpg,image/jpeg,391464,1,1540379112,1540379112
